2374 341472 1 140 1 132 304 00 1031 1 0 0
2374 341472 1 1033142 1 0 304 0 1031 1 0 0
2374 341472 1 1030324 1 322 304 03 1031 1 0 0
2374 341472 1 101 1 121 304 0 1031 1 0 0
2374 341472 1 3100430 1 14 304 032 1031 1 0 0
2374 341410 1 0242 2 123 304 00 1042 1 0 0
2374 341410 1 1043142 1 147 304 003 1042 1 0 0
2374 341410 1 13233 1 222 304 04 1042 1 0 0
2374 341410 1 1102041 1 132 304 0 1042 1 0 0
2374 341410 1 0423774 1 2 304 072 1042 1 0 0
2374 341410 1 2437332 1 2 304 072 1042 1 0 0
1304 34320201 1 342230 1 212 31742 0 1420 1 0 0
1304 34320201 1 327044 1 222 31742 04 1420 1 0 0
1304 34320201 1 223244 1 332 31742 0 1420 1 0 0
1304 34320201 1 237400 1 24 31742 322 1420 1 0 0
1304 34320201 1 231700 1 00 31742 072 1420 1 0 0
1130 344272 1 333714 2 034 31042 032 1340 1 0 0
1130 344272 1 300240 2 034 31042 032 1340 1 0 0
1130 344272 1 1022343 2 034 31042 032 1340 1 0 0
1130 344272 1 1043402 1 112 31042 03 1340 1 0 0
1130 344272 1 1071333 2 034 31042 032 1340 1 0 0
1173 34244244 1 4322 2 123 412 0 2042 1 0 0
1173 34244244 1 223272 1 007 412 0 2042 1 0 0
1173 34244244 1 1131341 1 033 412 0 2042 1 0 0
23 34241702 1 373302 3 32 337 0 1237 1 0 0
23 34241702 1 204133 2 3 337 3 1237 1 0 0
23 34241702 1 2211 1 124 337 034 1237 1 0 0
23 34241702 1 101 1 032 337 0 1237 1 0 0
23 34241702 1 1037347 1 024 337 0 1237 1 0 0
1172 024204 1 377130 1 222 320 0 3240 1 0 0
1172 024204 1 373004 1 2 320 322 3240 1 0 0
1172 024204 1 233217 2 2 320 073 3240 1 0 0
1172 024204 1 240720 1 342 320 0 3240 1 0 0
1172 024204 1 231700 1 072 320 00 3240 1 0 0
1172 024204 1 222271 1 322 320 03 3240 1 0 0
1172 024204 1 10423 1 444 320 032 3240 1 0 0
1172 024204 1 1044220 2 2 320 073 3240 1 0 0
1172 024204 1 1003712 1 142 320 04 3240 1 0 0
1172 024204 1 1073324 1 342 320 0 3240 1 0 0
1172 024204 1 1074214 1 422 320 3 3240 1 0 0
1172 024204 1 1100423 1 14 320 0 3240 1 0 0
1172 024204 1 1107443 1 1 320 022 3240 1 0 0
1172 024204 1 4402230 1 233 320 220 3240 1 0 0
1172 024204 1 41334 1 372 320 04 3240 1 0 0
1172 024204 1 7107270 1 322 320 1 3240 1 0 0
1172 024204 1 3347037 1 3 320 322 3240 1 0 0
1000 040734 1 0102 1 172 314 0 1241 1 0 0
1000 040734 1 3040 1 374 314 0 1241 1 0 0
1000 040734 1 2017 1 142 314 04 1241 1 0 0
1000 040734 1 333014 1 272 314 02 1241 1 0 0
1000 040734 1 333423 1 22 314 044 1241 1 0 0
1000 040734 1 340440 1 172 314 0 1241 1 0 0
