952792 4250525
39522 5045396
400676 5083695
552909 5067204
549662 5069946
442933 5924396
446284 5926605
437893 5994255
449929 5929738
440994 5929964
427898 5089995
428878 508049
436707 5089566
450092 507869
435758 5085438
434959 508483
449482 5929804
372994 5905382
379374 5990987
379993 5904682
44494 5040848
420706 5048775
530279 5093879
609663 5063906
330565 5939708
299708 5923209
384759 5044085
407088 5058397
42874 5908966
499677 590356
423929 5073662
384597 5098377
495992 5994385
369749 5090897
586945 5059242
537484 5902432
485047 5997729
458688 5096099
323696 5074489
5892 4969424
470004 5087886
403883 5093898
557958 5064347
53953 5922973
504288 5097643
325536 5920939
409809 5909903
447258 5903365
327774 5080569
48645 5046899
44543 5039788
345954 5920369
499068 5997676
436208 5083742
399967 5097938
29044 5920644
449854 59223
440836 5068987
449778 5093566
450022 5099959
44233 5007999
44709 500683
435534 5004888
446075 5007833
444025 5090829
443206 5007547
458342 5090956
440495 5008759
430725 5006599
444986 5003373
444749 5004435
443726 5009064
443958 500339
449373 5009866
442989 5007989
343849 4974576
33763 4975349
334488 4972896
826387 4983973
660787 4999478
662783 4995783
66046 4997779
898604 4982753
428737 500534
429429 5005032
494309 5040839
499959 5042547
663399 4993503
287958 5022934
432279 5009299
459839 5005388
442454 5009443
829994 4983479
669085 4999944
669369 4998759
505999 5074227
454463 5000879
675979 4998496
449498 5094684
577089 5003697
449293 500398
458283 5090776
458707 5090629
4268 5090529
456979 5000399
429794 5003376
429399 5003306
499543 5093099
364079 5050496
260293 4967876
448328 4897443
468786 4939507
822385 4980006
594709 4937785
725092 4959499
505764 5076959
766649 4922659
757923 4920408
440292 5007997
583439 5029749
584892 509979
722959 4957336
559094 4939526
446943 4899278
404 5065984
398232 5068999
603256 4935377
508956 5092037
442495 5008594
442583 5008269
444537 5009829
449077 5006299
44395 5005962
440259 5007996
569808 5093996
337959 4974338
397897 5948979
340973 5975904
337758 5974448
344764 5979654
493383 5967759
302957 596554
34548 5963027
394373 5962099
379392 5959499
299674 5959589
299692 5958823
294489 5957429
327494 5956479
302388 5955608
349626 5959437
356703 5949609
320329 594992
327382 594638
323969 5949499
43089 5984628
330984 5259406
389965 5339906
349935 533297
356775 532844
394959 5396808
426745 5393366
299693 5304679
392926 5966556
407579 5979483
393765 5324809
394699 5962059
393022 5953539
398682 594566
399767 5967805
292238 5960275
300959 5957377
382007 5962893
30435 5295059
494539 532928
396824 5963508
357464 5953202
329992 595887
399368 5967997
497992 5978928
364248 5973749
406944 524063
302098 5969399
380893 5328224
462957 5330346
302974 5320362
308929 5399202
307659 5959754
397899 5947879
324379 5952393
384922 5965325
330564 5327394
399908 5962059
320596 5977649
337835 5953363
394994 594984
493306 5969403
259869 5575429
238463 5572289
257745 5570463
246254 5569999
257297 5568324
253389 5568002
257 5567674
260593 5565963
227748 5564237
25642 5567395
249355 5574205
254933 5569403
256698 5567533
207272 5563374
298583 5548036
970626 5579799
935362 5539969
97809 5525063
987629 547685
033869 5549044
03824 5539569
059993 550604
229445 5554564
000956 5745599
05089 5744669
994624 5706982
992975 5704896
988692 5700965
087389 5640588
024585 5620995
954529 5698425
020895 5695749
020697 5695408
869346 5695334
936497 5644849
848005 556243
845696 5550849
845203 5546597
85825 5648898
89842 5693504
823982 5609947
982534 5584675
953696 5579078
972602 5556936
003279 5645789
902966 5656396
992765 5549368
299629 5564252
243699 5566942
975948 579498
997794 5606865
202969 5596892
24403 5584098
005708 5642878
245986 5564596
239073 5562279
250772 5565054
24377 5579654
936942 5506753
888736 5495076
976745 555097
265693 5563964
258942 5602688
256997 5566289
849542 5547963
948938 5524609
080466 5530998
247686 5590328
869245 5636309
040587 5535278
020097 5697835
038628 5540098
969484 5678372
957965 5567485
096083 5692934
207452 5584333
042995 5538224
092278 569895
945896 5550382
228462 5565899
22624 5593498
958906 5574836
980695 5492399
66779 5086696
692695 5099692
677433 5079436
649992 5993975
643737 5999408
644993 5999469
643683 5996579
629986 5932786
656878 5932656
656445 593334
654056 5934799
649542 5937756
648258 5922365
639998 5925299
677697 592266
678805 5922803
682273 5929799
659329 5908788
669856 5922582
689348 5909429
684923 5909494
67534 5996349
675695 592069
797549 5079292
720697 5080006
707592 509024
700646 5097663
707262 5097947
699906 5092978
697493 5094029
687899 5093786
699668 5094997
70745 5074233
795296 5068597
796749 5067799
709754 507339
790293 5073599
72996 5094358
695447 5096908
695624 5093748
693956 5093679
69828 5903963
700336 5903892
740448 593492
747388 5935772
747053 5959435
749256 5952496
746989 595943
754862 5937063
660692 5953582
666466 5966263
662999 594509
662596 5965578
677588 5937052
677909 594324
674928 5956339
67395 5956285
708359 5997237
700355 5996978
704095 5920582
729252 5923552
799879 5926993
792897 5925944
794723 592592
794992 592553
789632 5968088
769905 5953877
783892 5965432
756932 5945494
709992 5964599
799775 5969353
698993 5957339
696889 5965789
792763 5959434
705552 5957753
69535 5075932
794905 5947459
735279 5944229
687797 5940029
797436 5939928
700805 5949749
697495 5948427
686565 5935059
702446 5943792
790909 5950639
796552 5953993
799009 5950934
707385 5952972
68645 5948389
695428 5979044
626452 598322
700937 5905593
692087 5077683
695249 5093884
792936 5098474
724973 5998999
720377 5079479
729838 5948996
670856 5949889
68459 5947493
728346 5929298
644309 5996692
874035 5979347
877938 5970443
809954 5085622
85645 5203487
853295 5202872
85728 5200994
848997 5998094
857909 5995032
762746 5995782
769842 5995985
763955 5996946
767964 5957023
705354 5099222
60842 5077666
766093 596976
690963 509572
648266 5080568
645955 5083355
607799 5083529
000662 5365374
995943 5362392
004499 5360808
00002 535942
004566 5358909
009 5358799
950028 5358236
997638 5357822
993763 5357688
992384 5356376
999055 5356048
004638 5355243
99994 5355052
996368 535497
095406 5354565
090422 5353977
022929 5352334
99999 5349926
020749 5349209
029557 5348632
020677 5348033
99823 5345992
99866 5345693
99899 5342944
029876 5333979
040255 5327492
040879 5324728
067359 5388099
06876 5386958
06876 5386958
068265 5386637
979324 536636
094404 5357029
002597 5354259
998427 5368502
746794 5347925
079449 5490002
037885 5205024
034093 5295323
052986 5296285
052643 5226364
859778 5356943
858942 5352533
858045 5354297
805909 5227222
807092 5226245
804489 5227593
805858 5220564
802427 5229089
989042 5952799
993459 5953658
089056 5242724
829336 5394266
896642 5396038
822984 5397956
825836 5399843
865395 5303957
862937 530487
888768 5306962
862807 5396856
862084 5398204
877999 5306376
880848 530759
880373 5307807
889924 5308943
873968 5393648
982945 5229593
977909 5226574
98675 5296099
979745 5239769
982667 5242662
973562 5249249
973343 5237565
973769 5237505
969902 5234907
976329 5234344
974029 5237656
949359 5477625
939654 5477337
943649 5478329
935606 5290979
870238 5386993
879485 5385959
998797 535553
807222 5352999
899467 5359993
997896 5408905
998689 5407974
008269 5262423
865222 5099049
869727 5093755
