9.82792,42.80828
3.9822,80.48396
4.00676,80.83698
8.82909,80.67204
8.49662,80.69946
4.42933,89.24396
4.46284,89.26608
4.37893,89.94288
4.49929,89.29738
4.40994,89.29964
4.27898,80.89998
4.28878,80.8049
4.36707,80.89866
4.80092,80.7869
4.38788,80.88438
4.34989,80.8483
4.49482,89.29804
3.72994,89.08382
3.79374,89.90987
3.79993,89.04682
4.4494,80.40848
4.20706,80.48778
8.30279,80.93879
6.09663,80.63906
3.30868,89.39708
2.99708,89.23209
3.84789,80.44088
4.07088,80.88397
4.2874,89.08966
4.99677,89.0386
4.23929,80.73662
3.84897,80.98377
4.98992,89.94388
3.69749,80.90897
8.86948,80.89242
8.37484,89.02432
4.88047,89.97729
4.88688,80.96099
3.23696,80.74489
8.892,49.69424
4.70004,80.87886
4.03883,80.93898
8.87988,80.64347
8.3983,89.22973
8.04288,80.97643
3.28836,89.20939
4.09809,89.09903
4.47288,89.03368
3.27774,80.80869
4.8648,80.46899
4.4843,80.39788
3.48984,89.20369
4.99068,89.97676
4.36208,80.83742
3.99967,80.97938
2.9044,89.20644
4.49884,89.223
4.40836,80.68987
4.49778,80.93866
4.80022,80.99989
4.4233,80.07999
4.4709,80.0683
4.38834,80.04888
4.46078,80.07833
4.44028,80.90829
4.43206,80.07847
4.88342,80.90986
4.40498,80.08789
4.30728,80.06899
4.44986,80.03373
4.44749,80.04438
4.43726,80.09064
4.43988,80.0339
4.49373,80.09866
4.42989,80.07989
3.43849,49.74876
3.3763,49.78349
3.34488,49.72896
8.26387,49.83973
6.60787,49.99478
6.62783,49.98783
6.6046,49.97779
8.98604,49.82783
4.28737,80.0834
4.29429,80.08032
4.94309,80.40839
4.99989,80.42847
6.63399,49.93803
2.87988,80.22934
4.32279,80.09299
4.89839,80.08388
4.42484,80.09443
8.29994,49.83479
6.69088,49.99944
6.69369,49.98789
8.08999,80.74227
4.84463,80.00879
6.78979,49.98496
4.49498,80.94684
8.77089,80.03697
4.49293,80.0398
4.88283,80.90776
4.88707,80.90629
4.268,80.90829
4.86979,80.00399
4.29794,80.03376
4.29399,80.03306
4.99843,80.93099
3.64079,80.80496
2.60293,49.67876
4.48328,48.97443
4.68786,49.39807
8.22388,49.80006
8.94709,49.37788
7.28092,49.89499
8.08764,80.76989
7.66649,49.22689
7.87923,49.20408
4.40292,80.07997
8.83439,80.29749
8.84892,80.9979
7.22989,49.87336
8.89094,49.39826
4.46943,48.99278
4.04,80.68984
3.98232,80.68999
6.03286,49.38377
8.08986,80.92037
4.42498,80.08894
4.42883,80.08269
4.44837,80.09829
4.49077,80.06299
4.4398,80.08962
4.40289,80.07996
8.69808,80.93996
3.37989,49.74338
3.97897,89.48979
3.40973,89.78904
3.37788,89.74448
3.44764,89.79684
4.93383,89.67789
3.02987,89.6884
3.4848,89.63027
3.94373,89.62099
3.79392,89.89499
2.99674,89.89889
2.99692,89.88823
2.94489,89.87429
3.27494,89.86479
3.02388,89.88608
3.49626,89.89437
3.86703,89.49609
3.20329,89.4992
3.27382,89.4638
3.23969,89.49499
4.3089,89.84628
3.30984,82.89406
