89141 4987254
609043 5076899
79119 5176519
757256 5101449
688026 5149246
654486 5143313
838369 5190786
843977 5188136
65435 5150912
808752 5156397
876496 5173099
150301 4813983
147966 4814519
167715 4811933
157662 4811323
150388 4808773
151353 4809778
156293 4814918
157811 481362
160062 4812833
158851 481614
156311 4816101
15662 4813897
159743 4813572
166273 480642
12493 4819403
899753 4870611
918221 4878283
917347 4877354
918939 4889606
155841 4813097
153922 4811703
144605 5011327
088166 4839675
089524 4836653
088753 4836599
867749 4940357
869251 4940813
849056 4946091
849902 4947338
84687 494905
855664 495135
854706 4951502
847258 4949718
847088 4947944
108015 4944163
100528 4959392
100429 4959613
10157 4945341
107739 4945002
099062 4947317
107499 4946987
114112 494627
111606 4948057
107679 4945411
993098 4979472
998727 4979786
99542 4979845
930867 4871273
143519 4877154
922596 4917835
922364 4912565
20899 4902015
206334 4900948
210993 4899358
21001 4901486
003618 4838725
870025 488924
921097 484956
784895 4799381
7844 4802939
786094 4803013
835174 4901447
837299 4899022
839448 4901005
84441 49004
839945 4899447
919699 4869295
092024 4988393
089874 4990009
212164 4785315
212545 4784664
823949 4876124
920038 4886691
794309 4847187
962348 4779261
948672 4765942
215165 4853641
213638 4856031
215695 4853904
157571 4994403
157926 4994988
09049 4836595
917696 4765929
922148 5000615
917199 4996521
846556 4806905
211825 4902648
032848 4773626
013452 4888353
345663 4857384
341863 4855708
382037 5283469
208168 5087766
163653 5213126
158186 5208023
432753 517493
312353 5252838
323343 5252743
333274 5250631
343641 5250085
330815 5250022
345834 5249123
342464 5248662
343277 5248243
337121 5246932
332618 5246232
34654 5243634
345695 5243068
338515 5255046
338703 5254929
336475 5256074
341331 5254837
337316 5255663
335599 5259751
346844 5254685
353192 5252566
35424 5254263
305673 5240059
321932 5253728
353052 5251008
331292 5241922
338154 5241083
347665 525136
14109 5362819
140825 5363441
249376 5071876
196801 5148538
198679 5147804
103511 5097671
099537 5100798
287383 5085704
237499 5134305
230987 513276
226374 5134777
237933 5134502
237933 5134502
208741 5417845
213469 5408845
332171 5245806
132592 5099097
131588 5096008
224304 518318
330663 524769
144729 538742
339364 5407272
162836 5212952
313572 5237195
306717 5239272
359999 5254805
431936 5177891
023413 5004443
023283 5003358
919547 486772
156089 4814016
108143 4944651
108108 494464
294537 4841805
948798 4802194
134439 4938155
851305 4796098
947351 4841539
169132 4813338
847374 4948475
878722 4796763
874307 5304732
969541 5374686
912576 5419863
679171 5065848
324534 5276496
324773 5275478
330798 5263519
301838 5230281
323864 5239487
351568 5260067
326106 5351879
327086 535849
325716 5355799
331424 5230874
250063 507064
205964 5223713
885699 519461
887804 5193277
659075 5132765
69629 506266
668155 5089667
685406 5147373
692094 511899
72013 5161672
705492 5118539
801654 5087553
681849 5123478
696857 5097932
702059 514682
866476 5213197
676964 5149589
6952 5143688
730979 5156149
78388 5099849
853324 5202332
912331 511322
825419 5021658
90055 4968744
868115 5043632
920686 5091791
97207 508615
001826 5119704
979016 50962
848009 5058478
017628 5100634
866315 5057967
85253 5012064
147235 4826254
231864 4862654
904754 5008935
0266 4742601
426329 5143859
266551 5189011
354458 5255349
139213 5360098
185462 5096913
285305 5275519
285498 5275267
245152 53157
217499 5134659
217563 5134645
198422 5137156
390641 5184997
371917 5099809
348969 5116502
10767 5188029
247602 513488
270866 5059611
316208 5241985
333175 5089566
815928 4933908
92417 5073376
857003 5005068
85706 5005083
848456 4983483
85722 4952738
859988 5013581
892927 5011646
879314 4785586
883879 4776153
885199 4775242
775056 4822705
936659 4867756
188122 5031166
144363 4825489
110051 4946948
968223 475458
156267 4821326
164593 4810081
087293 4991758
943408 5478626
929099 5319374
005783 5364816
001032 5355216
996646 5216485
878624 5310117
013926 5430212
887625 530819
732692 5249732
979693 519931
02428 5233819
941751 5242816
072912 5242316
06775 5384866
098629 5224084
760673 512391
778142 5126253
702444 5208878
617129 5166967
003816 4787938
906903 4921005
895134 47747
759272 475911
759643 4759546
856523 4913886
7852 4811239
699823 5146139
754545 5216386
746055 5154591
796042 5145526
810499 5157788
771333 5226021
767536 5138501
831781 5184286
790058 5156277
311916 5115331
337272 5250741
103728 5097293
312656 5252628
229137 5132023
662855 5183147
8394 5105259
804131 5176675
827742 5134938
803213 5114765
877983 5220561
856731 5219733
705722 5220329
802716 5095997
886585 5202819
759919 5209358
717137 5192815
834909 5167121
892902 5225058
862639 5232137
85311 5120109
901634 5172111
733699 5143888
731469 5129873
767261 5169822
661598 5183537
745998 5176674
761682 5151331
834096 5146761
79716 5195439
70128 5145181
858977 5166642
721078 5153147
744073 5138671
851555 5159897
775281 5145055
72806 5149469
743589 5227744
686402 5184924
87503 517173
733067 5163192
87553 5207663
763003 5161395
752726 5161633
766373 5198797
799734 5133731
746191 5136243
791139 5091202
634643 5152283
612901 5178113
644396 5181807
688295 5145893
76537 5110595
707717 5155174
722065 5154262
796636 5169642
872912 4854456
779691 4757583
979016 4864601
86958 4927442
820664 4791822
943043 4864449
957183 4880874
943898 4893213
913521 4895316
718675 5088497
621644 5105279
711368 5081865
683104 5129748
679408 5125227
702314 5128124
373935 510741
319857 5253338
244529 5084159
297844 5254033
186884 5261918
320426 5265263
337281 5439093
134806 5065783
364465 5254373
360277 5231698
328842 5258392
109681 534997
293712 5236417
187276 5088972
219222 5381504
094261 5180649
157688 5151069
179001 5055175
369694 5284157
971676 4828981
868953 4903811
885055 4826207
902594 4822175
852852 4803188
857373 4816933
949478 5131508
946424 5135384
957091 5083257
874632 5013929
654074 499619
828724 5001887
882243 5059803
829413 5048123
853598 5090147
867133 4996315
835281 4954647
759956 5011623
701586 492284
715726 494625
859721 4967235
175317 4838109
104883 4931916
117079 4871978
946337 5183762
998913 5169255
923362 529484
927846 5197668
044475 5191319
108826 5309139
054769 5298683
023839 5173263
830132 5490772
185475 4808322
142605 4790052
298723 4759299
020862 5004867
135907 4776587
115206 4785257
222235 4804887
097698 4827427
160223 4995787
08731 4780703
077057 4912871
138857 4877542
211948 5016784
142455 4876324
718544 5360301
82842 5271143
793192 5325236
841309 5289633
798767 5240422
054296 5247065
835498 5219073
78513 5301478
986084 5238061
063548 5412313
79079 5358135
997995 5380127
082973 5148877
445788 5119019
328725 5129545
098896 5101274
630827 5107609
737302 511983
613048 5092021
690733 5111587
715681 5127678
69135 5084524
612414 5096107
697666 5076298
657481 5054994
680582 5065206
624653 5082282
690267 5089205
700607 5096111
660754 5109578
705572 5063343
722702 5063082
930907 491432
920444 4808677
967864 4928959
758457 4802407
803704 486413
966825 4962247
028824 5393343
966291 5430931
957505 5453049
90762 5448657
951664 5392574
951333 5391862
994428 5465689
912032 5390047
909672 5419482
013898 5194691
921833 5265227
806738 5283976
013276 5431419
02402 5151721
939525 5311712
082538 5231098
117909 5444202
968786 5267424
997793 5310086
985408 5297241
051025 5230885
00267 5357014
027151 5348909
99435 5374322
878316 5268484
969212 5285197
916994 5306059
804087 5284534
836171 5260719
073426 5370022
248599 511143
259077 5068025
003368 4768958
982421 4769781
987683 4821584
004889 4914245
994729 4846547
976271 4949539
760435 4780709
969291 49103
018351 4895655
901806 4878497
957779 476641
007729 4882804
817914 4877679
854342 4941083
91918 4777514
33653 5411686
219295 5411379
203524 5410911
427101 5306506
182874 5341772
183118 5114487
117166 5284092
17533 5177419
143256 5228047
271145 5351836
35793 5245858
217374 4897163
096498 5025933
106446 4969979
100195 4982015
016781 4800101
265916 4822631
275019 4840026
110346 4924757
134142 4904265
101267 4947849
177868 5020239
022514 5033256
125164 5013643
104539 5013365
977216 499563
108686 4749257
003548 4833096
058314 4930327
076152 4871832
026234 4845347
096271 4902001
047016 4976903
044071 4841179
014641 4974011
096442 4958395
120212 4769098
028606 4751876
301027 5059156
272572 5125595
435511 5155883
46358 5213105
170773 5202974
078998 5185264
388376 5330486
327421 5245875
409196 5233366
400859 5152791
256902 4888171
260856 4888423
222128 4993666
048338 4885451
248938 4863837
177808 4863258
187146 4891234
21582 4967452
233463 4845383
007635 496645
120639 4936494
156322 4813745
289809 4878947
295997 4885111
128741 4951513
183094 4944366
052994 5003115
209575 4853932
140073 5025818
352651 4880784
172779 4917557
158381 4850893
097233 483574
926377 4970703
092416 5069132
029282 5099362
37351 5104318
233857 5151073
297165 5156183
297459 50907
068592 506438
756286 4941901
738031 4925555
843768 4931736
813877 4974702
732097 4932892
733822 4932151
676008 4928968
710987 5054532
666684 5022256
835713 4984732
672023 4935685
672442 4980469
742436 5043483
72373 5057131
786516 5079268
723746 5032799
801042 4910291
837149 4922699
678444 4928547
675431 4951279
802303 499718
803705 5037249
786338 4984295
785253 504496
733573 4961168
740732 4973906
928996 5025023
82766 5075032
973464 5041894
774956 5048328
75362 4998087
939731 5064254
953998 5129731
971824 5120417
898124 5043077
863948 4987137
878007 5106001
77056 4944637
758999 5034953
853719 505364
92748 5112121
702807 4928924
686338 4924482
750081 5044248
106899 4970756
268056 4867807
156407 4828354
209889 4930922
128842 4856412
097015 5027212
190347 4782851
114454 5034014
213526 4953295
044745 4857502
916513 4998827
996964 5279999
924702 5223401
05028 5382361
010899 535817
987158 5336333
912368 5349361
002049 5355291
079021 5242671
964631 5142815
972459 5244211
997262 5238743
847401 5350374
822267 5314332
010792 5260106
880644 5302926
821605 5281135
373511 5129454
007699 5018717
032911 4906773
160806 5005488
313665 4896498
154901 4806691
142529 4814302
050702 480459
100142 4931123
084101 4837645
064192 478998
088461 4834502
986533 4759402
08665 4806334
146695 4822593
214931 4931452
958537 5000146
126741 4828053
151217 4818129
206412 4784323
058374 4957749
296604 4784255
234528 4784408
175853 4768606
117531 4889688
168949 4788664
060424 477735
980194 4808426
84501 4955029
922666 4847487
938511 4887156
825491 4762183
792997 4755399
931512 4951116
895246 484796
968582 4869688
936376 4881455
843605 4846227
869645 4845799
877575 4891998
759272 4790815
926682 4905806
008282 4850045
975809 4851469
922096 4914543
863738 4950702
839419 4903386
952696 4880691
85545 4914797
923185 4884123
917387 4882115
37394 516358
190937 5146163
343504 5250924
359949 5259572
198599 5176444
198863 5118744
455328 5234702
344183 5246892
195258 5152216
140529 5365188
30887 5238242
201635 5145421
166405 5217148
308562 5253139
253307 5243318
304968 5432043
373956 5105002
237452 513393
240078 5139986
292054 5079531
286232 5080743
24985 5126599
242827 5128428
107702 5097629
075212 505144
213701 5049481
496817 5116892
373452 5104923
219017 5139962
247606 513716
158344 5092819
239638 50494
162032 5087726
05528 5092193
151385 5104232
103695 5100365
041151 5058981
369252 5108537
228492 5061913
842977 4998487
837029 5005813
975376 5068811
862468 4964391
662595 4944286
81991 4946799
863396 4988676
809172 5038116
845472 4947807
95323 5038721
789408 4985166
86489 5053786
893031 5032965
873428 5010707
886013 512802
881729 5011923
860818 4990148
967493 5054279
063313 5385271
998076 5407608
974015 5237567
993157 5155312
729527 5268369
053127 521582
035337 5343366
81162 5259783
896077 5305057
768725 5251408
013103 5431533
650851 5078108
695601 5094194
699146 5081142
62211 5077896
626134 5057836
72859 5077351
694238 5092851
67657 5127812
615344 5080483
763623 5088548
684576 5116558
701388 5102761
610102 5106539
668272 5118333
695204 51253
695352 5093648
695795 5094229
696168 509146
665273 509421
70209 5133226
230172 5182361
341552 5252247
356061 5236726
172092 5300372
278452 5291769
355808 5250725
203301 5150117
345402 5251525
130416 5145025
386783 5255621
149305 5217609
342913 5257402
350984 5245636
333887 5250315
338715 5252662
31118 5237625
362362 5250415
148488 5176747
349765 5250944
374307 5242797
352217 5249727
332489 525611
006876 4918168
866475 4954879
928324 4881655
853931 4932681
914937 4892231
82954 4882211
784217 4799738
865468 489041
76625 4761328
998433 4839964
868252 4939731
911657 4933754
016703 4869202
258501 4796605
159504 4826397
176328 4817656
266307 492023
201408 4848584
186119 4880998
331145 483947
280289 4816292
972795 475486
158575 4812149
158482 4819206
913394 5020332
813109 4919303
806561 5059889
782486 4992448
762401 5068958
845042 494809
752617 5056596
874568 5008458
793616 4998105
019057 5360884
887732 5476079
040993 5193014
010166 5431342
874797 528599
996217 5360273
720904 5339171
961495 5243023
708447 5244072
919213 5231045
882777 5291448
947573 5250378
941383 5233385
045255 512227
380423 5099477
423777 5142908
072176 5091984
09578 5085647
209983 500133
106144 4942797
114339 4942741
13712 4813917
146967 4816476
161357 4818849
068106 475679
144025 4928927
093661 4838339
10641 494481
160222 480564
160621 481873
15882 4819266
153159 4818432
153052 4818296
15311 480478
11023 4750207
241756 4821174
212334 4902739
262915 4785493
907088 4999394
99405 4976791
153507 4815234
011714 5000352
163549 4830626
341513 4857229
189737 4828388
872432 5170502
85917 5201025
737183 5149463
745829 5151663
749478 5150356
757284 5150532
857589 5140637
693524 5151131
718015 5160896
890245 522784
696491 5156636
773499 5214717
696377 5175431
914744 4883782
916112 4880975
781232 4857709
925465 4876333
917743 4877561
958716 4977118
884885 4990847
726931 5038136
842937 4933841
690576 4998055
759572 4921404
735049 4924838
870308 5003176
818528 4955372
900776 5148841
206357 5413292
278142 5215989
22592 5166705
184299 5225877
160956 5215928
289188 5079526
903098 4870355
091537 4957347
608773 5077534
13465 4800262
689641 4941065
292429 5083488
999513 5355208
006883 5357263
76556 476065
011668 482853
751163 5039745
702926 5071454
678396 5121885
948796 4920371
343273 5235827
987614 5358833
722437 5147908
869894 5004885
858017 5022388
713181 5073464
828015 5067394
022297 542866
21875 5160835
982865 5447275
663864 5121742
683255 5091472
191674 5147903
727481 5068491
106133 4839079
688753 5143053
962666 5226615
976626 4879016
336628 5247581
442744 5117998
336976 5252581
687845 5116219
971101 5240593
984623 5347281
876049 487086
817933 4991317
889253 5308115
685105 5091915
33063 5250665
158291 4813351
340888 5252219
158427 4815696
738208 5308351
665618 4977138
240767 5099921
206663 5090791
86839 5013215
866427 5010769
011409 5433282
972401 5358382
013634 5432241
363276 5103871
877707 5323127
679204 5121982
651976 5126993
270811 5126125
611653 5078985
710164 5073755
346174 5247117
209717 4901081
146681 4874708
993598 5355155
907139 4851366
867568 5011404
867918 5011412
868631 5011494
969055 5347087
728524 5183734
969567 5346195
391291 5095661
889333 4924212
709798 5073605
140604 5390386
834308 5165095
781174 5168129
354667 524317
309223 5408789
983686 5181848
324273 5243339
942018 5102968
747568 5323496
128382 4809422
801212 5090837
880328 5305326
022074 5366386
823472 5002362
938712 5210287
998165 5405964
992793 5347077
051881 5228024
915297 4767558
886899 4882461
870179 5301205
794776 4848439
006805 5357238
990475 5360767
78617 4833771
000455 5355361
781948 4798477
156581 4774847
089688 4828993
024734 49172
31912 4863069
701871 509493
075808 4819713
680103 509581
876932 5080709
375221 5404768
99649 4840052
668772 5120079
822281 488655
701383 5145697
884397 5304597
990449 5361781
341487 5252034
868523 5010007
683081 5152305
341658 5408039
946788 5120237
297735 5316917
010322 5154559
017564 5154446
019515 5153946
014129 5153744
010856 515335
012223 5153079
01234 5153028
009493 5152911
005942 51527
015713 5152135
011085 515181
008855 5151728
01663 5151732
013068 5151641
014257 5151677
013882 5151561
017483 5151605
014994 5151427
015927 5151338
008781 5151116
013365 5151104
013117 5151047
013639 5150988
012707 5150622
019291 5150113
016595 5149836
014399 5149584
014627 5149472
019347 5149247
020053 5148281
027028 5150697
041912 5150611
062917 5150779
0224 5149306
022624 5149281
029889 5148597
048004 5148207
039677 5147571
036309 5146865
040986 514471
011949 515177
013765 5152423
01076 5151424
03531 5157267
029225 5162137
01296 5163288
010876 5161791
006955 515938
010641 5159285
025553 5159105
013577 5156607
017832 5155652
011268 5155287
026153 5155163
014096 5154926
007865 5153728
005369 5153385
004592 5153154
008081 5158854
018394 5157378
008496 5157382
021595 5156295
007676 5155969
020163 5165469
04234 5157332
038353 5151221
035513 5150949
001301 5163535
001901 5158358
005961 515147
012711 5151167
012428 5150917
001392 5157022
009166 5147303
006906 5147062
013689 5147133
013517 5146282
011548 5146177
01875 5146235
021569 5146357
003493 5145289
015249 5144378
010198 5142634
000461 5142218
030566 5141152
025607 5140135
030622 5139233
004424 5137573
010258 5137337
019385 5136505
001465 5140567
010482 5146293
006559 514917
004317 5149001
001049 5148143
012791 5137663
016399 5140613
037636 514367
008901 51505
04196 5138613
016642 5142675
007558 5154725
001147 5145996
000189 5154098
021402 5155569
003519 5137682
009679 5148999
012588 5138103
011645 5139842
009816 5137413
001516 5140393
020455 5142074
019335 514569
016769 5146283
008263 5165215
006481 5161259
015575 5152954
030255 5146263
029491 5155323
017672 5161554
031497 5134961
048812 515532
028597 5148994
027976 514485
02142 514449
019211 5169678
038549 516923
039698 5167715
039897 5165729
039429 5165423
029994 516198
074456 5133838
055664 5131932
001359 5112817
01884 5112048
018761 5111403
037134 5081061
06741 5078307
009377 5096937
025704 5084128
014957 5082438
014681 5082205
028315 5076865
035992 5144358
138119 5138667
054875 5138667
027235 5119274
128938 511549
075844 5144223
051751 5138316
142018 513339
108229 5127759
117877 5107811
131044 5112707
0335 5159327
087342 5114916
084094 5128215
111845 5126516
108696 5126244
131381 5106287
145698 509184
142877 5091869
118739 5083452
107973 5081486
108784 5080265
107011 5083879
112075 5079499
003314 5168744
047437 517327
042447 5158405
045817 5156908
046056 5156887
03856 5150544
01421 5158959
08337 518237
081084 5181711
119515 5176269
047234 5175154
045615 5174784
053016 5174139
04711 5173852
075075 5162916
077743 5161165
072095 5152272
075211 5141686
132456 5140339
074647 520426
0458 5190673
04149 5187835
069064 5203523
163737 5161435
06194 5164364
073497 5155157
060876 5155286
071285 5153881
071377 5153652
111874 5185944
1153 5178856
027167 5165819
06085 5148353
059981 5150318
076538 5140361
129521 5069815
046618 5213521
044596 5213353
027105 5195371
020576 5180167
009269 517539
052213 5127651
093521 5223639
089413 5223818
08973 522381
002793 5154664
014242 5140951
110855 5125187
141299 5090504
056028 5132025
016716 5124024
010891 5178194
074895 5130883
134458 5207186
048455 5210838
0265 5083306
058081 5186656
019281 5129882
004418 5179953
050592 5156471
004949 5167999
054025 5322743
033817 531935
034849 5319274
063526 529041
142919 5323523
126332 5312694
137561 5308807
139756 5305511
130896 529738
146287 5294387
150528 5292927
147616 5292089
143453 5291762
147102 5289648
088162 5276466
028499 525883
110384 525883
021467 5257736
024306 5257286
070193 5248773
079081 5241448
072249 5237822
11336 5263604
113406 5263333
075052 5204508
118893 5260218
017593 5210448
071267 5224601
113258 5205673
069325 5230121
013472 527728
011898 5220593
27536 5270852
222148 5219384
273262 5204304
249125 5269131
245177 5268071
244382 5267626
187229 5291034
166531 5279483
182692 5268378
2233 5219248
119674 5314489
119034 5300984
117526 5297956
115332 52954
114907 5295253
116182 5294481
113006 5293835
124364 5290396
151283 5240911
143901 5243052
151059 5240952
144194 5239827
183285 5248073
178128 5247814
181067 5244145
177864 5241337
169438 5263291
178112 5259084
18218 5256242
182851 5253308
180316 5252094
190278 5251883
189575 5249697
194942 5248856
189413 5248046
198403 5246642
189286 524341
196998 5241642
191654 5240901
19046 5247946
189814 5247875
189745 5248064
196089 526067
204003 5258546
2136 5257792
208193 5256373
198822 5253077
199124 5251714
204876 5267893
209051 5254244
211413 5252641
147717 5252225
201798 5250278
215258 5250063
204585 5244832
153591 5229236
192998 5228278
223856 5303581
217381 5302519
222678 5301058
212378 5281558
211727 5280664
202599 5268968
221627 5307129
125941 5238793
170601 5219279
155508 5277463
137526 5273208
15452 5267726
039509 5275536
14104 5271246
129287 5262734
173292 5260762
171206 5259704
175101 524746
126082 5265277
009787 5357498
00477 535689
191635 5073843
186276 5072627
187685 5072083
244242 5071471
245385 5061102
235976 5137893
175256 5157015
177866 5156852
178445 5156084
182746 5156027
179358 5106967
187304 5081207
198358 5071609
195474 5170755
209772 5191473
207625 5190197
221623 5186212
226905 518382
222044 5174583
414606 503713
508735 5016221
224667 5186584
404545 510753
40856 5106506
346557 5091125
337696 5063053
346416 512034
299864 5113239
25724 5103089
258786 5145882
25958 514424
260026 5144002
297814 5134751
260632 5152535
189474 529932
064941 5359146
061508 5356445
120632 5277193
106706 5296112
148869 5242993
199332 5256787
072837 5239881
126209 523723
209149 5259587
186767 5254263
199625 5239598
180194 5245974
118201 52598
414074 5037139
229036 5180518
275434 5112571
260012 5152979
310108 5101437
181003 5248742
034617 5314451
014051 535495
156682 5470418
135158 5459101
128058 5457612
12372 5457452
155364 545276
167472 5466439
121426 546832
121059 5467981
120553 5457553
154123 5399372
018928 5408173
03437 5378113
110805 5399054
104493 5398908
108062 5354591
113669 5352199
209384 5348842
