2374 841472 1 146 1 132 364 06 1631 1 0 0
2374 841472 1 1033142 1 0 364 0 1631 1 0 0
2374 841472 1 1036324 1 322 364 03 1631 1 0 0
2374 841472 1 101 1 121 364 0 1631 1 0 0
2374 841472 1 8160430 1 14 364 032 1631 1 0 0
2374 841416 1 6242 2 128 364 06 1642 1 0 0
2374 841416 1 1043142 1 147 364 068 1642 1 0 0
2374 841416 1 13283 1 222 364 04 1642 1 0 0
2374 841416 1 1102641 1 182 364 0 1642 1 0 0
2374 841416 1 6423774 1 2 364 072 1642 1 0 0
2374 841416 1 2487832 1 2 364 072 1642 1 0 0
1364 84826261 1 842230 1 212 31742 0 1420 1 0 0
1364 84826261 1 827044 1 222 31742 04 1420 1 0 0
1364 84826261 1 223244 1 332 31742 0 1420 1 0 0
1364 84826261 1 237406 1 24 31742 322 1420 1 0 0
1364 84826261 1 281760 1 06 31742 072 1420 1 0 0
1130 844272 1 833714 2 034 31642 032 1340 1 0 0
1130 844272 1 866240 2 034 31642 032 1340 1 0 0
1130 844272 1 1022843 2 034 31642 032 1340 1 0 0
1130 844272 1 1048462 1 112 31642 08 1340 1 0 0
1130 844272 1 1071333 2 034 31642 032 1340 1 0 0
1173 84244244 1 4322 2 128 412 0 2042 1 0 0
1173 84244244 1 223272 1 067 412 0 2042 1 0 0
1173 84244244 1 1131341 1 088 412 0 2042 1 0 0
28 84241762 1 878302 3 32 337 0 1237 1 0 0
28 84241762 1 264138 2 3 337 8 1237 1 0 0
28 84241762 1 2211 1 124 337 034 1237 1 0 0
28 84241762 1 101 1 032 337 0 1237 1 0 0
28 84241762 1 1087347 1 024 337 0 1237 1 0 0
1172 024264 1 877180 1 222 326 0 3246 1 0 0
1172 024264 1 878664 1 2 326 322 3246 1 0 0
1172 024264 1 233217 2 2 326 078 3246 1 0 0
1172 024264 1 240726 1 342 326 0 3246 1 0 0
1172 024264 1 281760 1 072 326 06 3246 1 0 0
1172 024264 1 222271 1 322 326 03 3246 1 0 0
1172 024264 1 10423 1 444 326 082 3246 1 0 0
1172 024264 1 1044220 2 2 326 078 3246 1 0 0
1172 024264 1 1068712 1 142 326 04 3246 1 0 0
1172 024264 1 1073324 1 342 326 0 3246 1 0 0
1172 024264 1 1074214 1 422 326 3 3246 1 0 0
1172 024264 1 1106423 1 14 326 0 3246 1 0 0
1172 024264 1 1107443 1 1 326 022 3246 1 0 0
1172 024264 1 4462230 1 233 326 226 3246 1 0 0
1172 024264 1 41334 1 372 326 04 3246 1 0 0
1172 024264 1 7167270 1 322 326 1 3246 1 0 0
1172 024264 1 8347687 1 3 326 322 3246 1 0 0
1060 040734 1 0162 1 172 314 0 1241 1 0 0
1060 040734 1 8646 1 374 314 0 1241 1 0 0
1060 040734 1 2617 1 142 314 04 1241 1 0 0
1060 040734 1 833014 1 272 314 02 1241 1 0 0
1060 040734 1 833428 1 22 314 044 1241 1 0 0
1060 040734 1 846440 1 172 314 0 1241 1 0 0
1060 040734 1 42 1 148 314 0 1241 1 0 0
1060 040734 1 864428 1 422 314 0 1241 1 0 0
1060 040734 1 8642 1 368 314 0 1241 1 0 0
1060 040734 1 873222 1 262 314 03 1241 1 0 0
1060 040734 1 873178 2 128 314 04 1241 1 0 0
1060 040734 1 823722 1 24 314 062 1241 1 0 0
1060 040734 1 827306 1 167 314 032 1241 1 0 0
1060 040734 1 8226 1 222 314 02 1241 1 0 0
1060 040734 1 4360 1 322 314 0 1241 1 0 0
1060 040734 1 218086 1 081 314 8 1241 1 0 0
1060 040734 1 224804 1 112 314 12 1241 1 0 0
1060 040734 1 222730 1 242 314 0 1241 1 0 0
1060 040734 1 243222 1 472 314 0 1241 1 0 0
1060 040734 1 2408 1 424 314 0 1241 1 0 0
1060 040734 1 2421 2 278 314 0 1241 1 0 0
1060 040734 1 2414 2 3 314 328 1241 1 0 0
1060 040734 1 264773 2 438 314 0 1241 1 0 0
1060 040734 1 24 1 082 314 0 1241 1 0 0
1060 040734 1 222246 1 124 314 134 1241 1 0 0
1060 040734 1 1602 1 322 314 0 1241 1 0 0
1060 040734 1 1012382 1 182 314 0 1241 1 0 0
1060 040734 1 1416 1 242 314 0 1241 1 0 0
1060 040734 1 1028243 1 424 314 0 1241 1 0 0
1060 040734 1 1032466 1 1 314 0 1241 1 0 0
1060 040734 1 1043301 1 061 314 0 1241 1 0 0
1060 040734 1 1040222 1 068 314  1241 1 0 0
1060 040734 1 10788 1 422 314 1 1241 1 0 0
1060 040734 1 1081182 1 116 314 013 1241 1 0 0
1060 040734 1 101 1 084 314 0 1241 1 0 0
1060 040734 1 1322 2 244 314 0 1241 1 0 0
1060 040734 1 1326743 1 222 314 0 1241 1 0 0
1060 040734 1 1173 2 334 314 164 1241 1 0 0
1060 040734 1 1118 1 342 314 04 1241 1 0 0
1060 040734 1 1110764 1 167 314 032 1241 1 0 0
1060 040734 1 1122432 1 372 314 0 1241 1 0 0
1060 040734 1 1126808 1 274 314 024 1241 1 0 0
1060 040734 1 1128333 1 416 314 118 1241 1 0 0
1060 040734 1 1131488 1 312 314 08 1241 1 0 0
1060 040734 1 4466716 2 466 314 442 1241 1 0 0
1060 040734 1 4462230 1 233 314 226 1241 1 0 0
1060 040734 1 80421 1 442 314 0 1241 1 0 0
1060 040734 1 747 1 322 314 0 1241 1 0 0
1060 040734 1 2487421 1 622 314 0 1241 1 0 0
1060 040734 1 2443288 1 842 314 0 1241 1 0 0
1341 042372 1 3230 1 322 447 03 1244 1 0 0
744 164432 1 4278648 0 0 312 0 1112 1 0 0
212 2086 1 2346 1 124 288 034 1341 1 0 0
212 2086 1 830887 1 222 288 07 1341 1 0 0
212 2086 1 866211 1 27 288 0 1341 1 0 0
212 2086 1 866418 3 14 288 0 1341 1 0 0
212 2086 1 862477 1 167 288 042 1341 1 0 0
212 2086 1 8222 1 172 288 0 1341 1 0 0
212 2086 1 827124 1 2 288 082 1341 1 0 0
212 2086 1 828068 1 262 288 0 1341 1 0 0
212 2086 1 4360 1 322 288 0 1341 1 0 0
212 2086 1 2167 1 322 288 14 1341 1 0 0
212 2086 1 237470 2 128 288 0 1341 1 0 0
212 2086 1 244246 1 222 288 0 1341 1 0 0
212 2086 1 2211 1 124 288 034 1341 1 0 0
212 2086 1 18172 1 2322 288 0 1341 1 0 0
212 2086 1 1036324 1 322 288 03 1341 1 0 0
212 2086 1 1041726 1 2 288 132 1341 1 0 0
212 2086 1 101 1 064 288 0 1341 1 0 0
212 2086 1 1017 1 322 288 0 1341 1 0 0
212 2086 1 1328066 1 322 288 03 1341 1 0 0
212 2086 1 42241 1 2 288 032 1341 1 0 0
212 2086 1 64442 2 128 288 0 1341 1 0 0
212 2086 1 6434078 2 466 288 332 1341 1 0 0
212 2086 1 80460 1 442 288 0 1341 1 0 0
212 2086 1 8177622 1 233 288 226 1341 1 0 0
2042 246477 1 0834 1 121 4 128 1444 1 0 0
2042 246477 1 823811 1 121 4 128 1444 1 0 0
2042 246477 1 1026232 2 3 4 246 1444 1 0 0
2042 246477 1 1134472 1 121 4 128 1444 1 0 0
2042 246477 1 6321267 1 222 4 17 1444 1 0 0
2042 246477 1 2412268 1 173 4 116 1444 1 0 0
1287 336468 1 4278648 0 0 304 0 1341 1 0 0
718 360471 1 830403 1 222 324 1 1114 1 1 0
718 360471 1 832604 1 24 324 322 1114 1 0 0
718 360471 1 840664 1 044 324 0 1114 1 0 0
718 360471 1 8446 2 128 324 16 1114 1 0 0
718 360471 1 848014 2 12 324 018 1114 1 0 0
718 360471 1 4324 1 11 324 062 1114 1 04 04
718 360471 1 4468 4 2 324 146 1114 1 0 0
718 360471 1 6414 1 062 324 0 1114 1 0 0
718 360471 1 860776 1 042 324 0 1114 1 0 0
718 360471 1 862438 1 24 324 322 1114 1 0 0
718 360471 1 8706 1 4 324 112 1114 1 0 0
718 360471 1 874317 1 122 324 02 1114 1 0 0
718 360471 1 874736 1 04 324 042 1114 1 0 0
718 360471 1 880472 2 3 324 04 1114 1 0 0
718 360471 1 880824 1 272 324 12 1114 1 0 0
718 360471 1 88 2 08 324 078 1114 1 0 0
718 360471 1 2428 1 322 324 02 1114 1 0 0
718 360471 1 212443 1 04 324 042 1114 1 0 0
718 360471 1 2137 1 322 324 1 1114 1 0 0
718 360471 1 220308 1 04 324 042 1114 1 0 0
718 360471 1 222340 2 128 324 02 1114 1 0 0
718 360471 1 226884 1 822 324 43 1114 1 0 0
718 360471 1 234676 1 137 324 042 1114 1 1 0
718 360471 1 2347 1 137 324 042 1114 1 0 0
718 360471 1 247842 1 124 324 044 1114 1 0 0
718 360471 1 248746 3 212 324 32 1114 1 074 024
718 360471 1 240432 1 1 324 042 1114 1 0 0
718 360471 1 242281 2 1 324 328 1114 1 0 0
718 360471 1 244043 1 04 324 042 1114 1 0 0
718 360471 1 262632 2 1 324 04 1114 1 0 0
718 360471 1 264 1 14 324 322 1114 1 0 0
718 360471 1 264222 2 34 324 128 1114 1 1 0
718 360471 1 276122 2 4 324 218 1114 1 0 0
718 360471 1 276463 1 242 324 06 1114 1 1 0
718 360471 1 276621 2 08 324 078 1114 1 0 0
718 360471 1 2724 1 322 324 04 1114 1 0 0
718 360471 1 281760 1 06 324 072 1114 1 0 0
718 360471 1 2820 1 04 324 032 1114 1 0 0
718 360471 1 221248 2 334 324 064 1114 1 0 0
718 360471 1 224188 1 124 324 044 1114 1 0 0
718 360471 1 2247 1 04 324 0 1114 1 0 0
718 360471 1 228666 2 128 324 16 1114 1 0 0
718 360471 1 228872 1 622 324 1 1114 1 0 0
718 360471 1 13188 1 14 324 022 1114 1 0 0
718 360471 1 1884 2 08 324 078 1114 1 0 0
718 360471 1 1014048 1 322 324 07 1114 1 0 0
718 360471 1 1014060 1 072 324 01 1114 1 0 0
718 360471 1 1020604 1 24 324 132 1114 1 1 0
718 360471 1 1060 1 04 324 032 1114 1 0 0
718 360471 1 1022404 1 124 324 044 1114 1 0 0
718 360471 1 10340 2 074 324 064 1114 1 0 0
718 360471 1 1030812 2 08 324 078 1114 1 0 0
718 360471 1 1031884 1 042 324 01 1114 1 0 0
718 360471 1 10380 1 2 324 022 1114 1 0 0
718 360471 1 1036324 1 322 324 03 1114 1 0 0
718 360471 1 1044644 2 378 324 0 1114 1 1 0
718 360471 1 1062266 2 128 324 24 1114 1 0 0
718 360471 1 1063424 1 272 324 12 1114 1 0 0
718 360471 1 1062788 1 182 324 0 1114 1 0 0
718 360471 1 1071232 2 128 324 06 1114 1 0 0
718 360471 1 1076471 4 4 324 326 1114 1 0 0
718 360471 1 1078642 1 2 324 122 1114 1 0 0
718 360471 1 1072223 1 124 324 044 1114 1 0 0
718 360471 1 1088834 1 04 324 042 1114 1 0 0
718 360471 1 1328624 1 24 324 322 1114 1 0 0
718 360471 1 1103808 1 222 324 07 1114 1 0 0
718 360471 1 1110723 2 08 324 038 1114 1 0 0
718 360471 1 1114040 2 138 324 0 1114 1 0 0
718 360471 1 1130666 1 321 324 1 1114 1 0 0
718 360471 1 1130716 1 112 324 02 1114 1 0 0
718 360471 1 1136122 2 138 324 04 1114 1 0 0
718 360471 1 4467633 1 2 324 142 1114 1 1 0
718 360471 1 4421784 1 422 324 14 1114 1 0 0
718 360471 1 64412 2 112 324 112 1114 1 0 0
718 360471 1 64444 1 222 324 12 1114 1 0 0
718 360471 1 7432824 1 332 324 04 1114 1 0 0
718 360471 1 7432241 1 44 324 042 1114 1 0 0
718 360471 1 7414 1 1 324 032 1114 1 0 0
718 360471 1 74102 1 1 324 032 1114 1 0 0
718 360471 1 7441844 2 132 324 0 1114 1 042 0
718 360471 1 2227177 1 2 324 122 1114 1 0 0
718 360471 1 2368442 1 204 324 042 1114 1 044 044
718 360471 1 24874 1 232 324 0 1114 1 0 0
718 360471 1 2443031 2 326 324 0 1114 1 0 0
718 360471 1 24736 1 322 324 0 1114 1 0 0
2483 22127681 1 3843466 2 4 2602 328 13 1 0 0
1617 26776017 2 281760 3 237 440 18 1220 1 0 0
240 26786121 2 6242 1 322 286 03 2144 1 0 0
240 26786121 2 10732 1 222 286 1 2144 1 0 0
1843 47214 2 10867 1 422 317 0 1211 1 0 0
1843 47214 2 7417 1 822 317 43 1211 1 0 0
2304 70743 2 3862 1 442 414 04 13 1 0 0
2304 70743 2 2610 2 244 414 0 13 1 0 0
2304 70743 2 873203 1 167 414 102 13 1 0 0
2304 70743 2 878226 1 144 414 0 13 1 0 0
2304 70743 2 883817 1 122 414 06 13 1 0 0
2304 70743 2 237210 1 2234 414 0 13 1 0 0
2304 70743 2 242281 1 04 414 042 13 1 0 0
2304 70743 2 2442 1 112 414 02 13 1 0 0
2304 70743 2 16184 1 2 414 322 13 1 0 0
2304 70743 2 1024306 1 222 414 0 13 1 0 0
2304 70743 2 1026118 1 088 414 0 13 1 0 0
2304 70743 2 10287 1 04 414 032 13 1 0 0
2304 70743 2 1028821 1 312 414 0 13 1 0 0
2304 70743 2 1022743 1 242 414 0 13 1 0 0
2304 70743 2 1022214 1 077 414 042 13 1 0 0
2304 70743 2 1034411 1 122 414 04 13 1 0 0
2304 70743 2 1043128 2 143 414 1 13 1 044 044
2304 70743 2 1044068 1 322 414 03 13 1 0 0
2304 70743 2 1046464 1 112 414 0 13 1 0 0
2304 70743 2 1041416 1 231 414 0 13 1 0 0
2304 70743 2 1046432 1 232 414 01 13 1 0 0
2304 70743 2 1077342 1 132 414 0 13 1 0 0
2304 70743 2 1077410 2 334 414 084 13 1 0 0
2304 70743 2 1078317 1 222 414 1 13 1 0 0
2304 70743 2 1326261 1 362 414 0 13 1 0 0
2304 70743 2 1101442 1 322 414 02 13 1 0 0
2304 70743 2 1102067 1 233 414 0 13 1 0 0
2304 70743 2 1132342 2 138 414 02 13 1 0 0
2304 70743 2 1116040 1 312 414 0 13 1 0 0
2304 70743 2 4278646 0 0 414 0 13 1 1 0
